db_id,query,query_toks,query_toks_no_value,question,question_toks,sql.except,sql.from.conds,sql.from.table_units,sql.groupBy,sql.having,sql.intersect,sql.limit,sql.orderBy,sql.select,sql.union,sql.where,sql.intersect.except,sql.intersect.from.conds,sql.intersect.from.table_units,sql.intersect.groupBy,sql.intersect.having,sql.intersect.intersect,sql.intersect.limit,sql.intersect.orderBy,sql.intersect.select,sql.intersect.union,sql.intersect.where,sql.union.except,sql.union.from.conds,sql.union.from.table_units,sql.union.groupBy,sql.union.having,sql.union.intersect,sql.union.limit,sql.union.orderBy,sql.union.select,sql.union.union,sql.union.where,sql.except.except,sql.except.from.conds,sql.except.from.table_units,sql.except.groupBy,sql.except.having,sql.except.intersect,sql.except.limit,sql.except.orderBy,sql.except.select,sql.except.union,sql.except.where
allergy_1,"SELECT DISTINCT T1.fname ,  T1.city_code FROM Student AS T1 JOIN Has_Allergy AS T2 ON T1.stuid  =  T2.stuid WHERE T2.Allergy  =  ""Milk"" OR T2.Allergy  =  ""Cat""","['SELECT', 'DISTINCT', 'T1.fname', ',', 'T1.city_code', 'FROM', 'Student', 'AS', 'T1', 'JOIN', 'Has_Allergy', 'AS', 'T2', 'ON', 'T1.stuid', '=', 'T2.stuid', 'WHERE', 'T2.Allergy', '=', '``', 'Milk', ""''"", 'OR', 'T2.Allergy', '=', '``', 'Cat', ""''""]","['select', 'distinct', 't1', '.', 'fname', ',', 't1', '.', 'city_code', 'from', 'student', 'as', 't1', 'join', 'has_allergy', 'as', 't2', 'on', 't1', '.', 'stuid', '=', 't2', '.', 'stuid', 'where', 't2', '.', 'allergy', '=', 'value', 'or', 't2', '.', 'allergy', '=', 'value']",Find the different first names and cities of the students who have allergy to milk or cat.,"['Find', 'the', 'different', 'first', 'names', 'and', 'cities', 'of', 'the', 'students', 'who', 'have', 'allergy', 'to', 'milk', 'or', 'cat', '.']",,"[[False, 2, [0, [0, 5, False], None], [0, 3, False], None]]","[['table_unit', 2], ['table_unit', 1]]",[],[],,,[],"[True, [[0, [0, [0, 7, False], None]], [0, [0, [0, 12, False], None]]]]",,"[[False, 2, [0, [0, 4, False], None], '""Milk""', None], 'or', [False, 2, [0, [0, 4, False], None], '""Cat""', None]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
allergy_1,"SELECT DISTINCT T1.fname ,  T1.city_code FROM Student AS T1 JOIN Has_Allergy AS T2 ON T1.stuid  =  T2.stuid WHERE T2.Allergy  =  ""Milk"" OR T2.Allergy  =  ""Cat""","['SELECT', 'DISTINCT', 'T1.fname', ',', 'T1.city_code', 'FROM', 'Student', 'AS', 'T1', 'JOIN', 'Has_Allergy', 'AS', 'T2', 'ON', 'T1.stuid', '=', 'T2.stuid', 'WHERE', 'T2.Allergy', '=', '``', 'Milk', ""''"", 'OR', 'T2.Allergy', '=', '``', 'Cat', ""''""]","['select', 'distinct', 't1', '.', 'fname', ',', 't1', '.', 'city_code', 'from', 'student', 'as', 't1', 'join', 'has_allergy', 'as', 't2', 'on', 't1', '.', 'stuid', '=', 't2', '.', 'stuid', 'where', 't2', '.', 'allergy', '=', 'value', 'or', 't2', '.', 'allergy', '=', 'value']",What are the distinct first names and cities of the students who have allergy either to milk or to cat?,"['What', 'are', 'the', 'distinct', 'first', 'names', 'and', 'cities', 'of', 'the', 'students', 'who', 'have', 'allergy', 'either', 'to', 'milk', 'or', 'to', 'cat', '?']",,"[[False, 2, [0, [0, 5, False], None], [0, 3, False], None]]","[['table_unit', 2], ['table_unit', 1]]",[],[],,,[],"[True, [[0, [0, [0, 7, False], None]], [0, [0, [0, 12, False], None]]]]",,"[[False, 2, [0, [0, 4, False], None], '""Milk""', None], 'or', [False, 2, [0, [0, 4, False], None], '""Cat""', None]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
allergy_1,"SELECT count(*) FROM Student WHERE age  >  18 AND StuID NOT IN ( SELECT StuID FROM Has_allergy AS T1 JOIN Allergy_Type AS T2 ON T1.Allergy  =  T2.Allergy WHERE T2.allergytype  =  ""food"" OR T2.allergytype  =  ""animal"")","['SELECT', 'count', '(', '*', ')', 'FROM', 'Student', 'WHERE', 'age', '>', '18', 'AND', 'StuID', 'NOT', 'IN', '(', 'SELECT', 'StuID', 'FROM', 'Has_allergy', 'AS', 'T1', 'JOIN', 'Allergy_Type', 'AS', 'T2', 'ON', 'T1.Allergy', '=', 'T2.Allergy', 'WHERE', 'T2.allergytype', '=', '``', 'food', ""''"", 'OR', 'T2.allergytype', '=', '``', 'animal', ""''"", ')']","['select', 'count', '(', '*', ')', 'from', 'student', 'where', 'age', '>', 'value', 'and', 'stuid', 'not', 'in', '(', 'select', 'stuid', 'from', 'has_allergy', 'as', 't1', 'join', 'allergy_type', 'as', 't2', 'on', 't1', '.', 'allergy', '=', 't2', '.', 'allergy', 'where', 't2', '.', 'allergytype', '=', 'value', 'or', 't2', '.', 'allergytype', '=', 'value', ')']",Find the number of students who are older than 18 and do not have allergy to either food or animal.,"['Find', 'the', 'number', 'of', 'students', 'who', 'are', 'older', 'than', '18', 'and', 'do', 'not', 'have', 'allergy', 'to', 'either', 'food', 'or', 'animal', '.']",,[],"[['table_unit', 2]]",[],[],,,[],"[False, [[3, [0, [0, 0, False], None]]]]",,"[[False, 3, [0, [0, 8, False], None], 18.0, None], 'and', [True, 8, [0, [0, 5, False], None], {'except': None, 'from': {'conds': [[False, 2, [0, [0, 4, False], None], [0, 1, False], None]], 'table_units': [['table_unit', 1], ['table_unit', 0]]}, 'groupBy': [], 'having': [], 'intersect': None, 'limit': None, 'orderBy': [], 'select': [False, [[0, [0, [0, 3, False], None]]]], 'union': None, 'where': [[False, 2, [0, [0, 2, False], None], '""food""', None], 'or', [False, 2, [0, [0, 2, False], None], '""animal""', None]]}, None]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
allergy_1,"SELECT count(*) FROM Student WHERE age  >  18 AND StuID NOT IN ( SELECT StuID FROM Has_allergy AS T1 JOIN Allergy_Type AS T2 ON T1.Allergy  =  T2.Allergy WHERE T2.allergytype  =  ""food"" OR T2.allergytype  =  ""animal"")","['SELECT', 'count', '(', '*', ')', 'FROM', 'Student', 'WHERE', 'age', '>', '18', 'AND', 'StuID', 'NOT', 'IN', '(', 'SELECT', 'StuID', 'FROM', 'Has_allergy', 'AS', 'T1', 'JOIN', 'Allergy_Type', 'AS', 'T2', 'ON', 'T1.Allergy', '=', 'T2.Allergy', 'WHERE', 'T2.allergytype', '=', '``', 'food', ""''"", 'OR', 'T2.allergytype', '=', '``', 'animal', ""''"", ')']","['select', 'count', '(', '*', ')', 'from', 'student', 'where', 'age', '>', 'value', 'and', 'stuid', 'not', 'in', '(', 'select', 'stuid', 'from', 'has_allergy', 'as', 't1', 'join', 'allergy_type', 'as', 't2', 'on', 't1', '.', 'allergy', '=', 't2', '.', 'allergy', 'where', 't2', '.', 'allergytype', '=', 'value', 'or', 't2', '.', 'allergytype', '=', 'value', ')']",How many students are over 18 and do not have allergy to food type or animal type?,"['How', 'many', 'students', 'are', 'over', '18', 'and', 'do', 'not', 'have', 'allergy', 'to', 'food', 'type', 'or', 'animal', 'type', '?']",,[],"[['table_unit', 2]]",[],[],,,[],"[False, [[3, [0, [0, 0, False], None]]]]",,"[[False, 3, [0, [0, 8, False], None], 18.0, None], 'and', [True, 8, [0, [0, 5, False], None], {'except': None, 'from': {'conds': [[False, 2, [0, [0, 4, False], None], [0, 1, False], None]], 'table_units': [['table_unit', 1], ['table_unit', 0]]}, 'groupBy': [], 'having': [], 'intersect': None, 'limit': None, 'orderBy': [], 'select': [False, [[0, [0, [0, 3, False], None]]]], 'union': None, 'where': [[False, 2, [0, [0, 2, False], None], '""food""', None], 'or', [False, 2, [0, [0, 2, False], None], '""animal""', None]]}, None]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
allergy_1,"SELECT fname ,  major FROM Student WHERE StuID NOT IN (SELECT StuID FROM Has_allergy WHERE Allergy  =  ""Soy"")","['SELECT', 'fname', ',', 'major', 'FROM', 'Student', 'WHERE', 'StuID', 'NOT', 'IN', '(', 'SELECT', 'StuID', 'FROM', 'Has_allergy', 'WHERE', 'Allergy', '=', '``', 'Soy', ""''"", ')']","['select', 'fname', ',', 'major', 'from', 'student', 'where', 'stuid', 'not', 'in', '(', 'select', 'stuid', 'from', 'has_allergy', 'where', 'allergy', '=', 'value', ')']",Find the first name and major of the students who are not allegry to soy.,"['Find', 'the', 'first', 'name', 'and', 'major', 'of', 'the', 'students', 'who', 'are', 'not', 'allegry', 'to', 'soy', '.']",,[],"[['table_unit', 2]]",[],[],,,[],"[False, [[0, [0, [0, 7, False], None]], [0, [0, [0, 10, False], None]]]]",,"[[True, 8, [0, [0, 5, False], None], {'except': None, 'from': {'conds': [], 'table_units': [['table_unit', 1]]}, 'groupBy': [], 'having': [], 'intersect': None, 'limit': None, 'orderBy': [], 'select': [False, [[0, [0, [0, 3, False], None]]]], 'union': None, 'where': [[False, 2, [0, [0, 4, False], None], '""Soy""', None]]}, None]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
allergy_1,"SELECT fname ,  major FROM Student WHERE StuID NOT IN (SELECT StuID FROM Has_allergy WHERE Allergy  =  ""Soy"")","['SELECT', 'fname', ',', 'major', 'FROM', 'Student', 'WHERE', 'StuID', 'NOT', 'IN', '(', 'SELECT', 'StuID', 'FROM', 'Has_allergy', 'WHERE', 'Allergy', '=', '``', 'Soy', ""''"", ')']","['select', 'fname', ',', 'major', 'from', 'student', 'where', 'stuid', 'not', 'in', '(', 'select', 'stuid', 'from', 'has_allergy', 'where', 'allergy', '=', 'value', ')']",What are the first name and major of the students who are able to consume soy?,"['What', 'are', 'the', 'first', 'name', 'and', 'major', 'of', 'the', 'students', 'who', 'are', 'able', 'to', 'consume', 'soy', '?']",,[],"[['table_unit', 2]]",[],[],,,[],"[False, [[0, [0, [0, 7, False], None]], [0, [0, [0, 10, False], None]]]]",,"[[True, 8, [0, [0, 5, False], None], {'except': None, 'from': {'conds': [], 'table_units': [['table_unit', 1]]}, 'groupBy': [], 'having': [], 'intersect': None, 'limit': None, 'orderBy': [], 'select': [False, [[0, [0, [0, 3, False], None]]]], 'union': None, 'where': [[False, 2, [0, [0, 4, False], None], '""Soy""', None]]}, None]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
store_1,"SELECT billing_country ,  COUNT(*) FROM invoices GROUP BY billing_country ORDER BY count(*) DESC LIMIT 5;","['SELECT', 'billing_country', ',', 'COUNT', '(', '*', ')', 'FROM', 'invoices', 'GROUP', 'BY', 'billing_country', 'ORDER', 'BY', 'count', '(', '*', ')', 'DESC', 'LIMIT', '5', ';']","['select', 'billing_country', ',', 'count', '(', '*', ')', 'from', 'invoices', 'group', 'by', 'billing_country', 'order', 'by', 'count', '(', '*', ')', 'desc', 'limit', 'value']",A list of the top 5 countries by number of invoices. List country name and number of invoices.,"['A', 'list', 'of', 'the', 'top', '5', 'countries', 'by', 'number', 'of', 'invoices', '.', 'List', 'country', 'name', 'and', 'number', 'of', 'invoices', '.']",,[],"[['table_unit', 6]]","[[0, 44, False]]",[],,5.0,"['desc', [[0, [3, 0, False], None]]]","[False, [[0, [0, [0, 44, False], None]], [3, [0, [0, 0, False], None]]]]",,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
store_1,"SELECT billing_country ,  COUNT(*) FROM invoices GROUP BY billing_country ORDER BY count(*) DESC LIMIT 5;","['SELECT', 'billing_country', ',', 'COUNT', '(', '*', ')', 'FROM', 'invoices', 'GROUP', 'BY', 'billing_country', 'ORDER', 'BY', 'count', '(', '*', ')', 'DESC', 'LIMIT', '5', ';']","['select', 'billing_country', ',', 'count', '(', '*', ')', 'from', 'invoices', 'group', 'by', 'billing_country', 'order', 'by', 'count', '(', '*', ')', 'desc', 'limit', 'value']",What are the top 5 countries by number of invoices and how many do they have?,"['What', 'are', 'the', 'top', '5', 'countries', 'by', 'number', 'of', 'invoices', 'and', 'how', 'many', 'do', 'they', 'have', '?']",,[],"[['table_unit', 6]]","[[0, 44, False]]",[],,5.0,"['desc', [[0, [3, 0, False], None]]]","[False, [[0, [0, [0, 44, False], None]], [3, [0, [0, 0, False], None]]]]",,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
store_1,"SELECT billing_country ,  SUM(total) FROM invoices GROUP BY billing_country ORDER BY SUM(total) DESC LIMIT 8;","['SELECT', 'billing_country', ',', 'SUM', '(', 'total', ')', 'FROM', 'invoices', 'GROUP', 'BY', 'billing_country', 'ORDER', 'BY', 'SUM', '(', 'total', ')', 'DESC', 'LIMIT', '8', ';']","['select', 'billing_country', ',', 'sum', '(', 'total', ')', 'from', 'invoices', 'group', 'by', 'billing_country', 'order', 'by', 'sum', '(', 'total', ')', 'desc', 'limit', 'value']",A list of the top 8 countries by gross/total invoice size. List country name and gross invoice size.,"['A', 'list', 'of', 'the', 'top', '8', 'countries', 'by', 'gross/total', 'invoice', 'size', '.', 'List', 'country', 'name', 'and', 'gross', 'invoice', 'size', '.']",,[],"[['table_unit', 6]]","[[0, 44, False]]",[],,8.0,"['desc', [[0, [4, 46, False], None]]]","[False, [[0, [0, [0, 44, False], None]], [4, [0, [0, 46, False], None]]]]",,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
store_1,"SELECT billing_country ,  SUM(total) FROM invoices GROUP BY billing_country ORDER BY SUM(total) DESC LIMIT 8;","['SELECT', 'billing_country', ',', 'SUM', '(', 'total', ')', 'FROM', 'invoices', 'GROUP', 'BY', 'billing_country', 'ORDER', 'BY', 'SUM', '(', 'total', ')', 'DESC', 'LIMIT', '8', ';']","['select', 'billing_country', ',', 'sum', '(', 'total', ')', 'from', 'invoices', 'group', 'by', 'billing_country', 'order', 'by', 'sum', '(', 'total', ')', 'desc', 'limit', 'value']",What are the names of the top 8 countries by total invoice size and what are those sizes?,"['What', 'are', 'the', 'names', 'of', 'the', 'top', '8', 'countries', 'by', 'total', 'invoice', 'size', 'and', 'what', 'are', 'those', 'sizes', '?']",,[],"[['table_unit', 6]]","[[0, 44, False]]",[],,8.0,"['desc', [[0, [4, 46, False], None]]]","[False, [[0, [0, [0, 44, False], None]], [4, [0, [0, 46, False], None]]]]",,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
store_1,"SELECT billing_country ,  AVG(total) FROM invoices GROUP BY billing_country ORDER BY AVG(total) DESC LIMIT 10;","['SELECT', 'billing_country', ',', 'AVG', '(', 'total', ')', 'FROM', 'invoices', 'GROUP', 'BY', 'billing_country', 'ORDER', 'BY', 'AVG', '(', 'total', ')', 'DESC', 'LIMIT', '10', ';']","['select', 'billing_country', ',', 'avg', '(', 'total', ')', 'from', 'invoices', 'group', 'by', 'billing_country', 'order', 'by', 'avg', '(', 'total', ')', 'desc', 'limit', 'value']",A list of the top 10 countries by average invoice size. List country name and average invoice size.,"['A', 'list', 'of', 'the', 'top', '10', 'countries', 'by', 'average', 'invoice', 'size', '.', 'List', 'country', 'name', 'and', 'average', 'invoice', 'size', '.']",,[],"[['table_unit', 6]]","[[0, 44, False]]",[],,10.0,"['desc', [[0, [5, 46, False], None]]]","[False, [[0, [0, [0, 44, False], None]], [5, [0, [0, 46, False], None]]]]",,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
store_1,"SELECT billing_country ,  AVG(total) FROM invoices GROUP BY billing_country ORDER BY AVG(total) DESC LIMIT 10;","['SELECT', 'billing_country', ',', 'AVG', '(', 'total', ')', 'FROM', 'invoices', 'GROUP', 'BY', 'billing_country', 'ORDER', 'BY', 'AVG', '(', 'total', ')', 'DESC', 'LIMIT', '10', ';']","['select', 'billing_country', ',', 'avg', '(', 'total', ')', 'from', 'invoices', 'group', 'by', 'billing_country', 'order', 'by', 'avg', '(', 'total', ')', 'desc', 'limit', 'value']",What are the names of the countries and average invoice size of the top countries by size?,"['What', 'are', 'the', 'names', 'of', 'the', 'countries', 'and', 'average', 'invoice', 'size', 'of', 'the', 'top', 'countries', 'by', 'size', '?']",,[],"[['table_unit', 6]]","[[0, 44, False]]",[],,10.0,"['desc', [[0, [5, 46, False], None]]]","[False, [[0, [0, [0, 44, False], None]], [5, [0, [0, 46, False], None]]]]",,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
store_1,"SELECT T1.first_name ,  T1.last_name FROM customers AS T1 JOIN invoices AS T2 ON T2.customer_id  =  T1.id ORDER BY T2.invoice_date DESC LIMIT 5;","['SELECT', 'T1.first_name', ',', 'T1.last_name', 'FROM', 'customers', 'AS', 'T1', 'JOIN', 'invoices', 'AS', 'T2', 'ON', 'T2.customer_id', '=', 'T1.id', 'ORDER', 'BY', 'T2.invoice_date', 'DESC', 'LIMIT', '5', ';']","['select', 't1', '.', 'first_name', ',', 't1', '.', 'last_name', 'from', 'customers', 'as', 't1', 'join', 'invoices', 'as', 't2', 'on', 't2', '.', 'customer_id', '=', 't1', '.', 'id', 'order', 'by', 't2', '.', 'invoice_date', 'desc', 'limit', 'value']",Find out 5 customers who most recently purchased something. List customers' first and last name.,"['Find', 'out', '5', 'customers', 'who', 'most', 'recently', 'purchased', 'something', '.', 'List', 'customers', ""'"", 'first', 'and', 'last', 'name', '.']",,"[[False, 2, [0, [0, 39, False], None], [0, 23, False], None]]","[['table_unit', 4], ['table_unit', 6]]",[],[],,5.0,"['desc', [[0, [0, 40, False], None]]]","[False, [[0, [0, [0, 24, False], None]], [0, [0, [0, 25, False], None]]]]",,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
store_1,"SELECT T1.first_name ,  T1.last_name FROM customers AS T1 JOIN invoices AS T2 ON T2.customer_id  =  T1.id ORDER BY T2.invoice_date DESC LIMIT 5;","['SELECT', 'T1.first_name', ',', 'T1.last_name', 'FROM', 'customers', 'AS', 'T1', 'JOIN', 'invoices', 'AS', 'T2', 'ON', 'T2.customer_id', '=', 'T1.id', 'ORDER', 'BY', 'T2.invoice_date', 'DESC', 'LIMIT', '5', ';']","['select', 't1', '.', 'first_name', ',', 't1', '.', 'last_name', 'from', 'customers', 'as', 't1', 'join', 'invoices', 'as', 't2', 'on', 't2', '.', 'customer_id', '=', 't1', '.', 'id', 'order', 'by', 't2', '.', 'invoice_date', 'desc', 'limit', 'value']",What are the first and last names of the 5 customers who purchased something most recently?,"['What', 'are', 'the', 'first', 'and', 'last', 'names', 'of', 'the', '5', 'customers', 'who', 'purchased', 'something', 'most', 'recently', '?']",,"[[False, 2, [0, [0, 39, False], None], [0, 23, False], None]]","[['table_unit', 4], ['table_unit', 6]]",[],[],,5.0,"['desc', [[0, [0, 40, False], None]]]","[False, [[0, [0, [0, 24, False], None]], [0, [0, [0, 25, False], None]]]]",,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
store_1,"SELECT T1.first_name ,  T1.last_name ,  COUNT(*) FROM customers AS T1 JOIN invoices AS T2 ON T2.customer_id  =  T1.id GROUP BY T1.id ORDER BY COUNT(*) DESC LIMIT 10;","['SELECT', 'T1.first_name', ',', 'T1.last_name', ',', 'COUNT', '(', '*', ')', 'FROM', 'customers', 'AS', 'T1', 'JOIN', 'invoices', 'AS', 'T2', 'ON', 'T2.customer_id', '=', 'T1.id', 'GROUP', 'BY', 'T1.id', 'ORDER', 'BY', 'COUNT', '(', '*', ')', 'DESC', 'LIMIT', '10', ';']","['select', 't1', '.', 'first_name', ',', 't1', '.', 'last_name', ',', 'count', '(', '*', ')', 'from', 'customers', 'as', 't1', 'join', 'invoices', 'as', 't2', 'on', 't2', '.', 'customer_id', '=', 't1', '.', 'id', 'group', 'by', 't1', '.', 'id', 'order', 'by', 'count', '(', '*', ')', 'desc', 'limit', 'value']",Find out the top 10 customers by total number of orders. List customers' first and last name and the number of total orders.,"['Find', 'out', 'the', 'top', '10', 'customers', 'by', 'total', 'number', 'of', 'orders', '.', 'List', 'customers', ""'"", 'first', 'and', 'last', 'name', 'and', 'the', 'number', 'of', 'total', 'orders', '.']",,"[[False, 2, [0, [0, 39, False], None], [0, 23, False], None]]","[['table_unit', 4], ['table_unit', 6]]","[[0, 23, False]]",[],,10.0,"['desc', [[0, [3, 0, False], None]]]","[False, [[0, [0, [0, 24, False], None]], [0, [0, [0, 25, False], None]], [3, [0, [0, 0, False], None]]]]",,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
store_1,"SELECT T1.first_name ,  T1.last_name ,  COUNT(*) FROM customers AS T1 JOIN invoices AS T2 ON T2.customer_id  =  T1.id GROUP BY T1.id ORDER BY COUNT(*) DESC LIMIT 10;","['SELECT', 'T1.first_name', ',', 'T1.last_name', ',', 'COUNT', '(', '*', ')', 'FROM', 'customers', 'AS', 'T1', 'JOIN', 'invoices', 'AS', 'T2', 'ON', 'T2.customer_id', '=', 'T1.id', 'GROUP', 'BY', 'T1.id', 'ORDER', 'BY', 'COUNT', '(', '*', ')', 'DESC', 'LIMIT', '10', ';']","['select', 't1', '.', 'first_name', ',', 't1', '.', 'last_name', ',', 'count', '(', '*', ')', 'from', 'customers', 'as', 't1', 'join', 'invoices', 'as', 't2', 'on', 't2', '.', 'customer_id', '=', 't1', '.', 'id', 'group', 'by', 't1', '.', 'id', 'order', 'by', 'count', '(', '*', ')', 'desc', 'limit', 'value']",What are the top 10 customers' first and last names by total number of orders and how many orders did they make?,"['What', 'are', 'the', 'top', '10', 'customers', ""'"", 'first', 'and', 'last', 'names', 'by', 'total', 'number', 'of', 'orders', 'and', 'how', 'many', 'orders', 'did', 'they', 'make', '?']",,"[[False, 2, [0, [0, 39, False], None], [0, 23, False], None]]","[['table_unit', 4], ['table_unit', 6]]","[[0, 23, False]]",[],,10.0,"['desc', [[0, [3, 0, False], None]]]","[False, [[0, [0, [0, 24, False], None]], [0, [0, [0, 25, False], None]], [3, [0, [0, 0, False], None]]]]",,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
store_1,"SELECT T1.first_name ,  T1.last_name ,  SUM(T2.total) FROM customers AS T1 JOIN invoices AS T2 ON T2.customer_id  =  T1.id GROUP BY T1.id ORDER BY SUM(T2.total) DESC LIMIT 10;","['SELECT', 'T1.first_name', ',', 'T1.last_name', ',', 'SUM', '(', 'T2.total', ')', 'FROM', 'customers', 'AS', 'T1', 'JOIN', 'invoices', 'AS', 'T2', 'ON', 'T2.customer_id', '=', 'T1.id', 'GROUP', 'BY', 'T1.id', 'ORDER', 'BY', 'SUM', '(', 'T2.total', ')', 'DESC', 'LIMIT', '10', ';']","['select', 't1', '.', 'first_name', ',', 't1', '.', 'last_name', ',', 'sum', '(', 't2', '.', 'total', ')', 'from', 'customers', 'as', 't1', 'join', 'invoices', 'as', 't2', 'on', 't2', '.', 'customer_id', '=', 't1', '.', 'id', 'group', 'by', 't1', '.', 'id', 'order', 'by', 'sum', '(', 't2', '.', 'total', ')', 'desc', 'limit', 'value']",List the top 10 customers by total gross sales. List customers' first and last name and total gross sales.,"['List', 'the', 'top', '10', 'customers', 'by', 'total', 'gross', 'sales', '.', 'List', 'customers', ""'"", 'first', 'and', 'last', 'name', 'and', 'total', 'gross', 'sales', '.']",,"[[False, 2, [0, [0, 39, False], None], [0, 23, False], None]]","[['table_unit', 4], ['table_unit', 6]]","[[0, 23, False]]",[],,10.0,"['desc', [[0, [4, 46, False], None]]]","[False, [[0, [0, [0, 24, False], None]], [0, [0, [0, 25, False], None]], [4, [0, [0, 46, False], None]]]]",,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
store_1,"SELECT T1.first_name ,  T1.last_name ,  SUM(T2.total) FROM customers AS T1 JOIN invoices AS T2 ON T2.customer_id  =  T1.id GROUP BY T1.id ORDER BY SUM(T2.total) DESC LIMIT 10;","['SELECT', 'T1.first_name', ',', 'T1.last_name', ',', 'SUM', '(', 'T2.total', ')', 'FROM', 'customers', 'AS', 'T1', 'JOIN', 'invoices', 'AS', 'T2', 'ON', 'T2.customer_id', '=', 'T1.id', 'GROUP', 'BY', 'T1.id', 'ORDER', 'BY', 'SUM', '(', 'T2.total', ')', 'DESC', 'LIMIT', '10', ';']","['select', 't1', '.', 'first_name', ',', 't1', '.', 'last_name', ',', 'sum', '(', 't2', '.', 'total', ')', 'from', 'customers', 'as', 't1', 'join', 'invoices', 'as', 't2', 'on', 't2', '.', 'customer_id', '=', 't1', '.', 'id', 'group', 'by', 't1', '.', 'id', 'order', 'by', 'sum', '(', 't2', '.', 'total', ')', 'desc', 'limit', 'value']","What are the top 10 customers' first and last names with the highest gross sales, and also what are the sales?","['What', 'are', 'the', 'top', '10', 'customers', ""'"", 'first', 'and', 'last', 'names', 'with', 'the', 'highest', 'gross', 'sales', ',', 'and', 'also', 'what', 'are', 'the', 'sales', '?']",,"[[False, 2, [0, [0, 39, False], None], [0, 23, False], None]]","[['table_unit', 4], ['table_unit', 6]]","[[0, 23, False]]",[],,10.0,"['desc', [[0, [4, 46, False], None]]]","[False, [[0, [0, [0, 24, False], None]], [0, [0, [0, 25, False], None]], [4, [0, [0, 46, False], None]]]]",,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
